match_date,round,year,home_team,away_team,venue,match_winner,home_recent_5_win_rate,home_win_streak,home_recent_5_avg_score,home_days_rest,away_recent_5_win_rate,away_win_streak,away_recent_5_avg_score,away_days_rest,h2h_matches,h2h_current_home_wins,h2h_current_away_wins,h2h_draws,h2h_current_home_win_rate,home_pre_match_ladder_rank,home_pre_match_points,home_pre_match_percentage,away_pre_match_ladder_rank,away_pre_match_points,away_pre_match_percentage
2023-06-10,13,2023,Fremantle Dockers,Richmond Tigers,"Optus Stadium
",Away Win,0.8,4,94.4,14.0,0.6,1,90.6,6.0,40.0,24.0,15.0,1.0,60.0,9,24.0,102.27,13,18.0,99.17
2023-06-10,13,2023,Hawthorn Hawks,Brisbane Lions,Melbourne Cricket Ground,Home Win,0.4,0,84.6,7.0,0.8,0,97.4,13.0,37.0,10.0,27.0,0.0,27.03,16,12.0,74.98,3,32.0,124.68
2023-06-10,13,2023,Adelaide Crows,West Coast Eagles,Adelaide Oval,Home Win,0.4,0,83.0,7.0,0.0,0,46.0,7.0,53.0,34.0,19.0,0.0,64.15,8,24.0,105.24,18,4.0,54.15
2023-06-11,13,2023,Carlton Blues,Essendon Bombers,Melbourne Cricket Ground,Away Win,0.0,0,57.0,9.0,0.6,3,80.8,7.0,78.0,47.0,27.0,4.0,60.26,14,18.0,95.07,6,28.0,107.76
2023-06-11,13,2023,North Melbourne Kangaroos,Greater Western Sydney Giants,Ninja Stadium,Away Win,0.0,0,71.6,7.0,0.2,0,78.2,7.0,12.0,8.0,3.0,1.0,66.67,17,8.0,68.48,15,16.0,87.98
2023-06-12,13,2023,Melbourne Demons,Collingwood Magpies,Melbourne Cricket Ground,Home Win,0.6,1,80.4,10.0,1.0,8,101.4,9.0,61.0,31.0,29.0,1.0,50.82,3,32.0,134.14,1,44.0,138.39
2023-06-15,14,2023,Port Adelaide Power,Geelong Cats,Adelaide Oval,Home Win,1.0,10,110.0,6.0,0.4,1,84.8,12.0,39.0,12.0,26.0,1.0,30.77,2,44.0,117.0,8,24.0,118.92
2023-06-16,14,2023,Brisbane Lions,Sydney Swans,The Gabba,Home Win,0.6,0,89.0,6.0,0.4,0,74.0,8.0,39.0,19.0,19.0,1.0,48.72,4,32.0,119.59,11,20.0,99.7
2023-06-17,14,2023,Greater Western Sydney Giants,Fremantle Dockers,ENGIE Stadium,Home Win,0.4,1,84.6,6.0,0.8,0,95.0,7.0,13.0,4.0,9.0,0.0,30.77,14,20.0,91.07,10,24.0,100.59
2023-06-17,14,2023,Richmond Tigers,St Kilda Saints,Melbourne Cricket Ground,Home Win,0.6,2,86.8,7.0,0.6,1,76.6,9.0,63.0,38.0,24.0,1.0,60.32,11,22.0,100.68,5,32.0,116.89
2023-06-18,14,2023,Carlton Blues,Gold Coast Suns,Melbourne Cricket Ground,Home Win,0.0,0,52.6,7.0,0.6,2,91.6,15.0,16.0,7.0,9.0,0.0,43.75,15,18.0,92.16,11,24.0,100.0
2023-06-18,14,2023,North Melbourne Kangaroos,Western Bulldogs,Marvel Stadium,Away Win,0.0,0,79.8,7.0,0.4,0,80.2,9.0,65.0,29.0,35.0,1.0,44.62,17,8.0,68.82,7,28.0,101.09
2023-06-22,15,2023,Geelong Cats,Melbourne Demons,GMHBA Stadium,Home Win,0.2,0,79.6,7.0,0.6,2,75.6,10.0,66.0,45.0,20.0,1.0,68.18,8,24.0,113.62,3,36.0,132.3
2023-06-23,15,2023,St Kilda Saints,Brisbane Lions,Marvel Stadium,Away Win,0.4,0,77.8,6.0,0.6,1,88.4,7.0,36.0,12.0,24.0,0.0,33.33,5,32.0,113.06,4,36.0,119.6
2023-06-24,15,2023,Fremantle Dockers,Essendon Bombers,"Optus Stadium
",Home Win,0.6,0,78.8,7.0,0.8,4,80.6,13.0,39.0,9.0,30.0,0.0,23.08,11,24.0,94.26,6,32.0,110.6
2023-06-24,15,2023,Sydney Swans,West Coast Eagles,Sydney Cricket Ground,Home Win,0.4,0,80.6,8.0,0.0,0,44.8,14.0,54.0,37.0,17.0,0.0,68.52,13,20.0,98.29,18,4.0,51.42
2023-06-25,15,2023,Collingwood Magpies,Adelaide Crows,Melbourne Cricket Ground,Home Win,0.8,0,98.4,13.0,0.6,1,103.4,15.0,48.0,22.0,25.0,1.0,45.83,1,44.0,135.07,7,28.0,116.46
2023-06-25,15,2023,Gold Coast Suns,Hawthorn Hawks,People First Stadium,Home Win,0.6,0,86.8,7.0,0.6,1,94.6,15.0,16.0,13.0,3.0,0.0,81.25,10,24.0,94.69,16,16.0,78.5
2023-06-29,16,2023,Brisbane Lions,Richmond Tigers,The Gabba,Home Win,0.6,2,87.8,6.0,0.6,3,84.4,12.0,37.0,25.0,11.0,1.0,67.57,3,40.0,121.14,9,26.0,102.45
2023-06-30,16,2023,Sydney Swans,Geelong Cats,Sydney Cricket Ground,Draw,0.6,1,104.4,6.0,0.4,1,79.6,8.0,69.0,32.0,37.0,0.0,46.38,11,24.0,113.28,8,28.0,114.16
2023-07-01,16,2023,Essendon Bombers,Port Adelaide Power,Melbourne Cricket Ground,Away Win,0.8,0,83.8,7.0,1.0,11,105.0,16.0,36.0,22.0,14.0,0.0,61.11,6,32.0,106.96,2,48.0,119.26
2023-07-01,16,2023,Gold Coast Suns,Collingwood Magpies,People First Stadium,Away Win,0.6,1,84.4,6.0,0.8,1,90.8,6.0,13.0,6.0,7.0,0.0,46.15,10,28.0,100.7,1,48.0,132.37
2023-07-01,16,2023,Western Bulldogs,Fremantle Dockers,Marvel Stadium,Home Win,0.4,1,85.4,13.0,0.6,1,76.8,7.0,37.0,13.0,24.0,0.0,35.14,7,32.0,102.94,11,28.0,97.28
2023-07-01,16,2023,Adelaide Crows,North Melbourne Kangaroos,Adelaide Oval,Home Win,0.4,0,95.2,6.0,0.0,0,83.6,13.0,49.0,36.0,13.0,0.0,73.47,8,28.0,115.11,17,8.0,69.63
2023-07-02,16,2023,Hawthorn Hawks,Carlton Blues,Melbourne Cricket Ground,Away Win,0.6,0,91.6,7.0,0.2,1,64.8,14.0,63.0,25.0,38.0,0.0,39.68,16,16.0,75.09,15,22.0,98.06
2023-07-02,16,2023,West Coast Eagles,St Kilda Saints,Optus Stadium,Away Win,0.0,0,43.0,8.0,0.4,0,75.2,9.0,53.0,18.0,34.0,1.0,33.96,18,4.0,47.35,5,32.0,109.17
2023-07-02,16,2023,Melbourne Demons,Greater Western Sydney Giants,TIO Traeger Park,Away Win,0.4,0,67.6,10.0,0.6,2,94.8,15.0,16.0,6.0,10.0,0.0,37.5,4,36.0,128.33,14,24.0,97.0
2023-07-06,17,2023,Richmond Tigers,Sydney Swans,Melbourne Cricket Ground,Home Win,0.6,0,81.0,7.0,0.4,0,96.6,6.0,64.0,39.0,25.0,0.0,60.94,13,26.0,95.64,12,26.0,112.68
2023-07-07,17,2023,Western Bulldogs,Collingwood Magpies,Marvel Stadium,Away Win,0.4,2,88.8,6.0,0.8,2,97.8,6.0,62.0,26.0,35.0,1.0,41.94,5,36.0,105.25,1,52.0,138.77
2023-07-08,17,2023,Brisbane Lions,West Coast Eagles,The Gabba,Home Win,0.6,3,93.2,9.0,0.0,0,53.2,6.0,36.0,21.0,15.0,0.0,58.33,3,44.0,127.19,18,4.0,49.35
2023-07-08,17,2023,Port Adelaide Power,Gold Coast Suns,Adelaide Oval,Home Win,1.0,12,104.6,7.0,0.6,0,80.0,7.0,14.0,10.0,4.0,0.0,71.43,2,52.0,118.41,12,28.0,94.47
2023-07-08,17,2023,St Kilda Saints,Melbourne Demons,Marvel Stadium,Away Win,0.4,1,73.8,6.0,0.4,0,61.4,6.0,62.0,30.0,32.0,0.0,48.39,5,36.0,109.26,4,36.0,126.89
2023-07-08,17,2023,Greater Western Sydney Giants,Hawthorn Hawks,ENGIE Stadium,Home Win,0.8,3,88.2,6.0,0.4,0,73.6,6.0,13.0,10.0,2.0,1.0,76.92,11,28.0,97.26,16,16.0,72.87
2023-07-09,17,2023,Essendon Bombers,Adelaide Crows,Marvel Stadium,Home Win,0.6,0,84.4,8.0,0.6,1,114.8,8.0,42.0,12.0,30.0,0.0,28.57,8,32.0,106.19,7,32.0,119.64
2023-07-09,17,2023,Fremantle Dockers,Carlton Blues,Optus Stadium,Away Win,0.4,0,70.2,8.0,0.4,2,75.8,7.0,39.0,18.0,21.0,0.0,46.15,11,28.0,95.23,14,26.0,103.44
2023-07-09,17,2023,Geelong Cats,North Melbourne Kangaroos,GMHBA Stadium,Home Win,0.4,0,75.0,9.0,0.0,0,80.0,8.0,70.0,37.0,33.0,0.0,52.86,9,30.0,113.54,17,8.0,68.1
2023-07-13,18,2023,Sydney Swans,Western Bulldogs,Sydney Cricket Ground,Home Win,0.2,0,96.2,7.0,0.4,0,88.8,6.0,61.0,36.0,24.0,1.0,59.02,13,26.0,110.8,6,36.0,103.91
2023-07-14,18,2023,Melbourne Demons,Brisbane Lions,Melbourne Cricket Ground,Home Win,0.6,1,62.8,6.0,0.8,4,100.8,6.0,36.0,15.0,21.0,0.0,41.67,4,40.0,127.37,3,48.0,133.19
2023-07-15,18,2023,Carlton Blues,Port Adelaide Power,Marvel Stadium,Home Win,0.6,3,85.2,6.0,1.0,13,110.4,7.0,36.0,19.0,16.0,1.0,52.78,11,30.0,107.81,2,56.0,119.94
2023-07-15,18,2023,Collingwood Magpies,Fremantle Dockers,Melbourne Cricket Ground,Home Win,0.8,3,94.6,8.0,0.2,0,63.4,6.0,35.0,22.0,13.0,0.0,62.86,1,56.0,137.12,13,28.0,91.72
2023-07-15,18,2023,Geelong Cats,Essendon Bombers,GMHBA Stadium,Home Win,0.6,1,85.2,6.0,0.6,1,88.2,6.0,59.0,19.0,39.0,1.0,32.2,8,34.0,117.69,5,36.0,107.09
2023-07-15,18,2023,Gold Coast Suns,St Kilda Saints,People First Stadium,Home Win,0.4,0,77.8,7.0,0.4,0,69.8,7.0,17.0,9.0,8.0,0.0,52.94,12,28.0,92.49,6,36.0,106.82
2023-07-15,18,2023,Adelaide Crows,Greater Western Sydney Giants,Adelaide Oval,Away Win,0.4,0,115.2,6.0,0.8,4,89.0,7.0,16.0,10.0,6.0,0.0,62.5,9,32.0,116.59,10,32.0,98.37
2023-07-16,18,2023,North Melbourne Kangaroos,Hawthorn Hawks,"Marvel Stadium
",Away Win,0.0,0,78.6,7.0,0.2,0,70.4,8.0,69.0,32.0,36.0,1.0,46.38,17,8.0,66.8,16,16.0,73.53
2023-07-16,18,2023,West Coast Eagles,Richmond Tigers,Optus Stadium,Away Win,0.0,0,51.0,8.0,0.8,1,85.2,10.0,49.0,16.0,33.0,0.0,32.65,18,4.0,48.21,12,30.0,96.88
2023-07-21,19,2023,Essendon Bombers,Western Bulldogs,Marvel Stadium,Away Win,0.4,0,76.2,6.0,0.4,0,89.0,8.0,60.0,29.0,30.0,1.0,48.33,7,36.0,101.17,6,36.0,103.53
2023-07-22,19,2023,Brisbane Lions,Geelong Cats,The Gabba,Home Win,0.8,0,107.0,8.0,0.6,2,90.2,7.0,40.0,26.0,14.0,0.0,65.0,3,48.0,130.42,5,38.0,122.86
2023-07-22,19,2023,Fremantle Dockers,Sydney Swans,Optus Stadium,Away Win,0.2,0,62.8,7.0,0.4,1,98.6,9.0,40.0,29.0,10.0,1.0,72.5,15,28.0,89.25,13,30.0,110.34
2023-07-22,19,2023,Richmond Tigers,Hawthorn Hawks,Melbourne Cricket Ground,Home Win,0.8,2,82.8,6.0,0.4,1,68.8,6.0,61.0,32.0,28.0,1.0,52.46,10,34.0,99.78,16,20.0,77.27
2023-07-22,19,2023,Carlton Blues,West Coast Eagles,Marvel Stadium,Home Win,0.8,4,100.8,7.0,0.0,0,51.6,6.0,49.0,30.0,19.0,0.0,61.22,9,34.0,111.36,18,4.0,48.83
2023-07-22,19,2023,Port Adelaide Power,Collingwood Magpies,Adelaide Oval,Away Win,0.8,0,94.6,7.0,0.8,4,93.2,7.0,36.0,13.0,23.0,0.0,36.11,2,56.0,114.65,1,60.0,138.96
2023-07-23,19,2023,Greater Western Sydney Giants,Gold Coast Suns,Manuka Oval,Home Win,1.0,5,82.4,8.0,0.4,1,70.8,8.0,16.0,6.0,10.0,0.0,37.5,9,36.0,99.43,13,32.0,94.59
2023-07-23,19,2023,St Kilda Saints,North Melbourne Kangaroos,Marvel Stadium,Home Win,0.2,0,64.0,8.0,0.0,0,66.8,7.0,63.0,28.0,35.0,0.0,44.44,6,36.0,104.29,17,8.0,65.75
2023-07-23,19,2023,Melbourne Demons,Adelaide Crows,Melbourne Cricket Ground,Home Win,0.6,2,71.6,9.0,0.4,0,109.2,8.0,44.0,18.0,26.0,0.0,40.91,4,44.0,125.12,12,32.0,114.75
2023-07-28,20,2023,Collingwood Magpies,Carlton Blues,Melbourne Cricket Ground,Away Win,1.0,5,97.8,6.0,1.0,5,118.4,6.0,79.0,50.0,29.0,0.0,63.29,1,64.0,136.5,6,38.0,116.15
2023-07-29,20,2023,Western Bulldogs,Greater Western Sydney Giants,Mars Stadium,Away Win,0.6,1,90.0,8.0,1.0,6,82.4,6.0,17.0,10.0,7.0,0.0,58.82,5,40.0,106.38,6,40.0,102.18
2023-07-29,20,2023,Essendon Bombers,Sydney Swans,Marvel Stadium,Away Win,0.2,0,68.8,8.0,0.6,2,103.4,7.0,62.0,44.0,17.0,1.0,70.97,10,36.0,98.44,11,34.0,111.81
2023-07-29,20,2023,Geelong Cats,Fremantle Dockers,GMHBA Stadium,Away Win,0.6,0,86.4,7.0,0.2,0,70.8,7.0,43.0,17.0,26.0,0.0,39.53,7,38.0,121.03,15,28.0,88.14
2023-07-29,20,2023,Gold Coast Suns,Brisbane Lions,People First Stadium,Home Win,0.4,0,71.2,6.0,0.8,1,100.4,7.0,24.0,9.0,15.0,0.0,37.5,14,32.0,92.33,3,52.0,130.04
2023-07-29,20,2023,Adelaide Crows,Port Adelaide Power,Adelaide Oval,Home Win,0.2,0,93.0,6.0,0.6,0,89.8,7.0,53.0,31.0,22.0,0.0,58.49,13,32.0,113.53,2,56.0,113.68
2023-07-30,20,2023,Hawthorn Hawks,St Kilda Saints,Marvel Stadium,Away Win,0.2,0,68.2,8.0,0.4,1,63.8,7.0,59.0,28.0,30.0,1.0,47.46,16,20.0,78.52,6,40.0,104.7
2023-07-30,20,2023,Richmond Tigers,Melbourne Demons,Melbourne Cricket Ground,Away Win,0.8,3,85.0,8.0,0.6,3,77.8,7.0,62.0,30.0,32.0,0.0,48.39,10,38.0,99.86,4,48.0,123.65
2023-07-30,20,2023,West Coast Eagles,North Melbourne Kangaroos,Optus Stadium,Home Win,0.0,0,55.0,8.0,0.0,0,64.0,7.0,54.0,17.0,37.0,0.0,31.48,18,4.0,48.86,17,8.0,66.59
2023-08-04,21,2023,Western Bulldogs,Richmond Tigers,Marvel Stadium,Home Win,0.4,0,83.6,6.0,0.6,0,86.6,5.0,57.0,24.0,32.0,1.0,42.11,5,40.0,105.7,10,38.0,97.87
2023-08-05,21,2023,Essendon Bombers,West Coast Eagles,Marvel Stadium,Home Win,0.2,0,76.4,7.0,0.2,1,62.6,6.0,58.0,44.0,14.0,0.0,75.86,13,36.0,98.41,18,8.0,50.6
2023-08-05,21,2023,Geelong Cats,Port Adelaide Power,GMHBA Stadium,Home Win,0.4,0,83.6,7.0,0.4,0,80.8,7.0,40.0,27.0,12.0,1.0,67.5,8,38.0,119.54,2,56.0,109.79
2023-08-05,21,2023,Greater Western Sydney Giants,Sydney Swans,ENGIE Stadium,Away Win,1.0,7,76.8,7.0,0.6,3,82.6,7.0,25.0,11.0,14.0,0.0,44.0,5,44.0,102.4,10,38.0,111.18
2023-08-05,21,2023,Adelaide Crows,Gold Coast Suns,Adelaide Oval,Home Win,0.4,1,99.4,7.0,0.4,1,70.2,7.0,17.0,10.0,7.0,0.0,58.82,12,36.0,115.97,14,36.0,95.19
2023-08-05,21,2023,Hawthorn Hawks,Collingwood Magpies,Melbourne Cricket Ground,Home Win,0.2,0,80.0,6.0,0.8,0,96.6,8.0,63.0,24.0,39.0,0.0,38.1,16,20.0,78.36,1,64.0,132.65
2023-08-06,21,2023,Fremantle Dockers,Brisbane Lions,Optus Stadium,Away Win,0.2,1,66.4,8.0,0.6,0,94.6,8.0,33.0,10.0,23.0,0.0,30.3,15,32.0,89.02,3,52.0,125.21
2023-08-06,21,2023,North Melbourne Kangaroos,Melbourne Demons,Ninja Stadium,Away Win,0.0,0,60.6,7.0,0.8,4,91.2,7.0,65.0,29.0,36.0,0.0,44.62,17,8.0,67.58,4,52.0,124.27
2023-08-06,21,2023,St Kilda Saints,Carlton Blues,Marvel Stadium,Away Win,0.6,2,77.0,7.0,1.0,6,113.0,9.0,64.0,28.0,36.0,0.0,43.75,5,44.0,106.47,7,42.0,116.49
2023-08-11,22,2023,Collingwood Magpies,Geelong Cats,Melbourne Cricket Ground,Home Win,0.6,0,87.2,6.0,0.6,1,92.2,6.0,64.0,31.0,33.0,0.0,48.44,1,64.0,128.02,7,42.0,119.24
2023-08-12,22,2023,Brisbane Lions,Adelaide Crows,The Gabba,Home Win,0.6,1,83.2,6.0,0.4,2,89.6,7.0,37.0,18.0,19.0,0.0,48.65,3,56.0,124.18,10,40.0,117.1
2023-08-12,22,2023,Carlton Blues,Melbourne Demons,Melbourne Cricket Ground,Home Win,1.0,7,105.2,6.0,1.0,5,102.8,6.0,58.0,35.0,23.0,0.0,60.34,5,46.0,117.18,2,56.0,125.27
2023-08-12,22,2023,North Melbourne Kangaroos,Essendon Bombers,Marvel Stadium,Away Win,0.0,0,60.4,6.0,0.4,1,76.2,7.0,60.0,23.0,37.0,0.0,38.33,17,8.0,67.65,12,40.0,98.54
2023-08-12,22,2023,Sydney Swans,Gold Coast Suns,"Sydney Cricket Ground
",Home Win,0.8,4,91.0,7.0,0.4,0,74.0,7.0,15.0,9.0,6.0,0.0,60.0,9,42.0,111.28,14,36.0,93.77
2023-08-12,22,2023,West Coast Eagles,Fremantle Dockers,"Optus Stadium
",Away Win,0.2,0,61.6,7.0,0.2,0,66.6,6.0,56.0,28.0,28.0,0.0,50.0,18,8.0,52.1,15,32.0,89.34
2023-08-13,22,2023,Hawthorn Hawks,Western Bulldogs,UTAS Stadium,Home Win,0.4,1,90.6,8.0,0.4,1,88.4,9.0,63.0,32.0,29.0,2.0,50.79,16,24.0,80.94,6,44.0,109.03
2023-08-13,22,2023,Port Adelaide Power,Greater Western Sydney Giants,Adelaide Oval,Home Win,0.2,0,82.2,8.0,0.8,0,84.4,8.0,13.0,6.0,7.0,0.0,46.15,4,56.0,108.53,8,44.0,101.59
2023-08-13,22,2023,St Kilda Saints,Richmond Tigers,Marvel Stadium,Home Win,0.4,0,70.8,7.0,0.6,0,90.2,9.0,64.0,24.0,39.0,1.0,37.5,7,44.0,104.85,13,38.0,94.84
2023-08-18,23,2023,Collingwood Magpies,Brisbane Lions,Marvel Stadium,Away Win,0.6,1,91.2,7.0,0.6,2,79.8,6.0,37.0,15.0,22.0,0.0,40.54,1,68.0,126.7,2,60.0,123.15
2023-08-19,23,2023,Gold Coast Suns,Carlton Blues,People First Stadium,Away Win,0.4,0,77.4,7.0,1.0,8,97.6,7.0,17.0,9.0,8.0,0.0,52.94,14,36.0,92.82,5,50.0,116.81
2023-08-19,23,2023,Greater Western Sydney Giants,Essendon Bombers,ENGIE Stadium,Home Win,0.6,0,84.4,6.0,0.4,2,70.4,7.0,15.0,7.0,8.0,0.0,46.67,10,44.0,98.59,9,44.0,99.1
2023-08-19,23,2023,Richmond Tigers,North Melbourne Kangaroos,Melbourne Cricket Ground,Home Win,0.4,0,84.0,6.0,0.0,0,63.2,7.0,60.0,25.0,34.0,1.0,41.67,13,38.0,93.12,17,8.0,68.54
2023-08-19,23,2023,St Kilda Saints,Geelong Cats,Marvel Stadium,Home Win,0.6,1,77.8,6.0,0.4,0,87.4,8.0,64.0,24.0,39.0,1.0,37.5,6,48.0,107.04,11,42.0,117.5
2023-08-19,23,2023,Adelaide Crows,Sydney Swans,Adelaide Oval,Away Win,0.4,0,88.8,7.0,1.0,5,98.8,7.0,44.0,22.0,22.0,0.0,50.0,12,40.0,115.77,7,46.0,112.08
2023-08-20,23,2023,Western Bulldogs,West Coast Eagles,Marvel Stadium,Away Win,0.4,0,85.8,7.0,0.2,0,61.2,8.0,59.0,20.0,38.0,1.0,33.9,8,44.0,108.46,18,8.0,50.61
2023-08-20,23,2023,Fremantle Dockers,Port Adelaide Power,Optus Stadium,Away Win,0.4,1,84.4,8.0,0.2,1,88.2,7.0,40.0,26.0,14.0,0.0,65.0,14,36.0,95.25,3,60.0,110.98
2023-08-20,23,2023,Melbourne Demons,Hawthorn Hawks,Melbourne Cricket Ground,Home Win,0.8,0,98.2,8.0,0.6,2,89.6,7.0,66.0,31.0,34.0,1.0,46.97,4,56.0,124.03,16,28.0,81.73
2023-08-25,24,2023,Essendon Bombers,Collingwood Magpies,"Melbourne Cricket Ground
",Away Win,0.4,0,68.6,6.0,0.4,0,88.6,7.0,80.0,35.0,44.0,1.0,43.75,10,44.0,92.71,1,68.0,123.25
2023-08-26,24,2023,Brisbane Lions,St Kilda Saints,The Gabba,Home Win,0.8,3,83.8,8.0,0.8,2,85.2,7.0,37.0,24.0,13.0,0.0,64.86,2,64.0,123.2,5,52.0,108.89
2023-08-26,24,2023,Geelong Cats,Western Bulldogs,GMHBA Stadium,Away Win,0.2,0,74.0,7.0,0.4,0,87.6,6.0,67.0,46.0,21.0,0.0,68.66,11,42.0,114.73,8,44.0,107.59
2023-08-26,24,2023,Hawthorn Hawks,Fremantle Dockers,Melbourne Cricket Ground,Away Win,0.4,0,84.0,6.0,0.4,0,82.6,6.0,41.0,13.0,28.0,0.0,31.71,16,28.0,81.18,14,36.0,94.57
2023-08-26,24,2023,North Melbourne Kangaroos,Gold Coast Suns,Ninja Stadium,Home Win,0.0,0,69.6,7.0,0.2,0,79.4,7.0,18.0,6.0,12.0,0.0,33.33,18,8.0,68.66,15,36.0,92.96
2023-08-26,24,2023,West Coast Eagles,Adelaide Crows,Optus Stadium,Away Win,0.4,1,67.6,6.0,0.4,0,92.0,7.0,54.0,19.0,35.0,0.0,35.19,17,12.0,52.53,12,40.0,115.06
2023-08-27,24,2023,Carlton Blues,Greater Western Sydney Giants,Marvel Stadium,Away Win,1.0,9,91.4,8.0,0.6,1,102.6,8.0,15.0,10.0,5.0,0.0,66.67,5,54.0,116.14,8,48.0,105.57
2023-08-27,24,2023,Port Adelaide Power,Richmond Tigers,Adelaide Oval,Home Win,0.4,2,88.6,7.0,0.4,1,84.6,8.0,38.0,22.0,15.0,1.0,57.89,3,64.0,111.5,12,42.0,94.92
2023-08-27,24,2023,Sydney Swans,Melbourne Demons,Sydney Cricket Ground,Away Win,1.0,6,98.0,8.0,0.8,1,94.6,7.0,64.0,34.0,28.0,2.0,53.12,7,50.0,111.65,4,60.0,124.81
2023-09-07,QF,2023,Collingwood Magpies,Melbourne Demons,Melbourne Cricket Ground,Home Win,0.4,1,91.8,13.0,0.8,2,90.6,11.0,62.0,30.0,31.0,1.0,48.39,1,72.0,126.97,2,64.0,125.24
2023-09-08,EF,2023,Carlton Blues,Sydney Swans,Melbourne Cricket Ground,Home Win,0.8,0,78.0,12.0,0.8,0,88.2,12.0,63.0,38.0,25.0,0.0,60.32,5,54.0,113.26,7,50.0,110.04
2023-09-09,EF,2023,St Kilda Saints,Greater Western Sydney Giants,Melbourne Cricket Ground,Away Win,0.6,0,83.4,14.0,0.6,2,103.0,13.0,14.0,6.0,7.0,1.0,42.86,6,52.0,107.77,7,52.0,107.06
2023-09-09,QF,2023,Brisbane Lions,Port Adelaide Power,The Gabba,Home Win,0.8,4,85.4,14.0,0.6,3,90.8,13.0,41.0,26.0,13.0,2.0,63.41,2,68.0,123.09,3,68.0,112.75
2023-09-15,SF,2023,Melbourne Demons,Carlton Blues,Melbourne Cricket Ground,Away Win,0.6,0,75.2,8.0,0.8,1,74.2,7.0,59.0,23.0,36.0,0.0,38.98,4,64.0,123.95,5,58.0,113.09
2023-09-16,SF,2023,Port Adelaide Power,Greater Western Sydney Giants,Adelaide Oval,Away Win,0.6,0,92.8,7.0,0.6,3,107.6,7.0,14.0,6.0,8.0,0.0,42.86,3,68.0,109.61,6,56.0,108.0
2023-09-22,PF,2023,Collingwood Magpies,Greater Western Sydney Giants,Melbourne Cricket Ground,Home Win,0.6,2,88.6,15.0,0.8,4,109.2,6.0,14.0,8.0,6.0,0.0,57.14,1,76.0,126.55,5,60.0,108.86
2023-09-23,PF,2023,Brisbane Lions,Carlton Blues,The Gabba,Home Win,1.0,5,99.0,14.0,0.8,2,74.2,8.0,38.0,25.0,13.0,0.0,65.79,2,72.0,124.76,5,62.0,112.69
2023-09-30,GF,2023,Collingwood Magpies,Brisbane Lions,Melbourne Cricket Ground,Home Win,0.8,3,85.6,8.0,1.0,6,99.4,7.0,38.0,16.0,22.0,0.0,42.11,1,80.0,125.77,2,76.0,124.78
2024-03-07,0,2024,Sydney Swans,Melbourne Demons,Sydney Cricket Ground,Home Win,0.6,0,81.6,181.0,0.4,0,68.8,174.0,65.0,35.0,28.0,2.0,53.85,16,0.0,,11,0.0,
2024-03-08,0,2024,Brisbane Lions,Carlton Blues,The Gabba,Away Win,0.8,0,96.8,160.0,0.6,0,74.8,167.0,39.0,26.0,13.0,0.0,66.67,2,0.0,,3,0.0,
2024-03-09,0,2024,Greater Western Sydney Giants,Collingwood Magpies,ENGIE Stadium,Home Win,0.8,0,103.6,169.0,0.8,4,81.8,161.0,15.0,6.0,9.0,0.0,40.0,9,0.0,,4,0.0,
2024-03-09,0,2024,Gold Coast Suns,Richmond Tigers,People First Stadium,Home Win,0.2,0,86.2,196.0,0.2,0,78.0,195.0,13.0,7.0,6.0,0.0,53.85,8,0.0,,14,0.0,
2024-03-14,1,2024,Carlton Blues,Richmond Tigers,Melbourne Cricket Ground,Home Win,0.6,1,73.8,6.0,0.2,0,70.4,5.0,66.0,35.0,30.0,1.0,53.03,1,4.0,101.18,2,0.0,60.61
2024-03-15,1,2024,Collingwood Magpies,Sydney Swans,Melbourne Cricket Ground,Away Win,0.8,0,78.2,6.0,0.6,1,79.6,8.0,60.0,35.0,25.0,0.0,58.33,3,0.0,71.93,1,4.0,134.38
2024-03-16,1,2024,Essendon Bombers,Hawthorn Hawks,Melbourne Cricket Ground,Home Win,0.4,0,65.0,204.0,0.4,0,76.2,203.0,67.0,39.0,28.0,0.0,58.21,9,0.0,,12,0.0,
2024-03-16,1,2024,Geelong Cats,St Kilda Saints,GMHBA Stadium,Home Win,0.2,0,79.2,203.0,0.4,0,74.4,189.0,65.0,40.0,24.0,1.0,61.54,11,0.0,,16,0.0,
2024-03-16,1,2024,Gold Coast Suns,Adelaide Crows,People First Stadium,Home Win,0.2,1,86.8,7.0,0.6,1,98.0,203.0,18.0,7.0,11.0,0.0,38.89,1,4.0,165.0,7,0.0,
2024-03-16,1,2024,Greater Western Sydney Giants,North Melbourne Kangaroos,ENGIE Stadium,Home Win,0.8,1,94.0,7.0,0.2,1,83.8,203.0,13.0,3.0,9.0,1.0,23.08,2,4.0,139.02,14,0.0,
2024-03-17,1,2024,Fremantle Dockers,Brisbane Lions,Optus Stadium,Home Win,0.6,1,86.0,204.0,0.6,0,89.0,9.0,34.0,11.0,23.0,0.0,32.35,11,0.0,,5,0.0,98.84
2024-03-17,1,2024,Melbourne Demons,Western Bulldogs,"Melbourne Cricket Ground
",Home Win,0.4,0,70.4,10.0,0.4,1,90.4,204.0,68.0,40.0,28.0,0.0,58.82,6,0.0,74.42,18,0.0,
2024-03-17,1,2024,Port Adelaide Power,West Coast Eagles,Adelaide Oval,Home Win,0.6,0,89.8,183.0,0.4,0,69.4,204.0,38.0,21.0,17.0,0.0,55.26,15,0.0,,17,0.0,
